BeaufortForce,PictureName,WaveHeight(m),WindSpeed(m/s)
3,Z04A_2019_04_24_0010.jpg,MM,4.0
2,Z64A_2019_04_24_0010.jpg,MM,3.0
4,Z25A_2019_04_24_0010.jpg,MM,7.0
6,Z26A_2019_04_24_0010.jpg,MM,12.0
4,Z08A_2019_04_24_0010.jpg,MM,8.0
4,Z23A_2019_04_24_0010.jpg,MM,8.0
4,Z07A_2019_04_24_0010.jpg,MM,6.0
4,Z35A_2019_04_24_0010.jpg,MM,6.0
4,Z59A_2019_04_24_0010.jpg,MM,7.0
2,Z63A_2019_04_24_0110.jpg,MM,3.0
1,Z09A_2019_04_24_0110.jpg,MM,1.0
1,Z80A_2019_04_24_0110.jpg,MM,2.0
4,Z92A_2019_04_24_0110.jpg,MM,6.0
4,Z17A_2019_04_24_0110.jpg,MM,6.0
4,Z71A_2019_04_24_0110.jpg,MM,8.0
3,Z04A_2019_04_24_0110.jpg,MM,4.0
3,Z64A_2019_04_24_0110.jpg,MM,5.0
4,Z25A_2019_04_24_0110.jpg,MM,7.0
3,W04A_2019_04_24_0110.jpg,MM,4.0
4,Z26A_2019_04_24_0110.jpg,MM,7.0
4,Z08A_2019_04_24_0110.jpg,MM,8.0
5,Z91A_2019_04_24_0110.jpg,MM,9.0
4,Z29A_2019_04_24_0110.jpg,MM,6.0
4,Z07A_2019_04_24_0110.jpg,MM,6.0
4,Z59A_2019_04_24_0110.jpg,MM,7.0
4,Z35A_2019_04_24_0110.jpg,MM,6.0
4,Z37A_2019_04_24_0110.jpg,MM,6.0
5,Z23A_2019_04_24_0110.jpg,MM,11.0
4,Z35A_2019_04_24_0210.jpg,MM,6.0
1,Z63A_2019_04_24_0210.jpg,MM,2.0
1,Z09A_2019_04_24_0210.jpg,MM,1.0
1,Z80A_2019_04_24_0210.jpg,MM,2.0
4,Z92A_2019_04_24_0210.jpg,MM,7.0
4,Z17A_2019_04_24_0210.jpg,MM,7.0
5,Z71A_2019_04_24_0210.jpg,MM,9.0
4,Z37A_2019_04_24_0210.jpg,MM,6.0
3,Z04A_2019_04_24_0210.jpg,MM,5.0
3,Z64A_2019_04_24_0210.jpg,MM,5.0
4,Z25A_2019_04_24_0210.jpg,MM,7.0
2,W04A_2019_04_24_0210.jpg,MM,3.0
6,Z23A_2019_04_24_0210.jpg,MM,13.0
6,Z26A_2019_04_24_0210.jpg,MM,12.0
4,Z08A_2019_04_24_0210.jpg,MM,8.0
4,Z91A_2019_04_24_0210.jpg,MM,8.0
4,Z29A_2019_04_24_0210.jpg,MM,7.0
4,Z07A_2019_04_24_0210.jpg,MM,6.0
4,Z59A_2019_04_24_0210.jpg,MM,8.0
4,Z57A_2019_04_24_0310.jpg,MM,8.0
1,Z63A_2019_04_24_0310.jpg,MM,1.0
1,Z09A_2019_04_24_0310.jpg,MM,1.0
1,Z80A_2019_04_24_0310.jpg,MM,1.0
4,Z92A_2019_04_24_0310.jpg,MM,8.0
4,Z17A_2019_04_24_0310.jpg,MM,6.0
5,Z71A_2019_04_24_0310.jpg,MM,10.0
3,Z37A_2019_04_24_0310.jpg,MM,5.0
3,Z04A_2019_04_24_0310.jpg,MM,4.0
3,Z64A_2019_04_24_0310.jpg,MM,5.0
4,Z25A_2019_04_24_0310.jpg,MM,8.0
2,W04A_2019_04_24_0310.jpg,MM,3.0
6,Z23A_2019_04_24_0300.jpg,MM,12.0
5,Z26A_2019_04_24_0310.jpg,MM,11.0
5,Z08A_2019_04_24_0310.jpg,MM,9.0
4,Z91A_2019_04_24_0310.jpg,MM,8.0
4,Z29A_2019_04_24_0310.jpg,MM,7.0
4,Z07A_2019_04_24_0310.jpg,MM,6.0
4,Z35A_2019_04_24_0310.jpg,MM,6.0
4,Z29A_2019_04_24_0410.jpg,MM,7.0
4,Z35A_2019_04_24_0410.jpg,MM,6.0
1,Z63A_2019_04_24_0410.jpg,MM,2.0
1,Z09A_2019_04_24_0410.jpg,MM,2.0
1,Z80A_2019_04_24_0410.jpg,MM,2.0
3,Z92A_2019_04_24_0410.jpg,MM,5.0
4,Z17A_2019_04_24_0410.jpg,MM,7.0
5,Z71A_2019_04_24_0410.jpg,MM,10.0
4,Z37A_2019_04_24_0410.jpg,MM,6.0
3,Z04A_2019_04_24_0410.jpg,MM,4.0
3,Z64A_2019_04_24_0410.jpg,MM,5.0
4,Z25A_2019_04_24_0410.jpg,MM,8.0
3,W04A_2019_04_24_0410.jpg,MM,4.0
6,Z23A_2019_04_24_0410.jpg,MM,12.0
6,Z26A_2019_04_24_0410.jpg,MM,12.0
5,Z08A_2019_04_24_0410.jpg,MM,9.0
4,Z91A_2019_04_24_0410.jpg,MM,7.0
4,Z07A_2019_04_24_0410.jpg,MM,6.0
5,Z25A_2019_04_24_0510.jpg,MM,9.0
4,W04A_2019_04_24_0510.jpg,MM,6.0
4,Z57A_2019_04_24_0510.jpg,MM,7.0
4,Z29A_2019_04_24_0510.jpg,MM,7.0
1,Z63A_2019_04_24_0510.jpg,MM,1.0
1,Z09A_2019_04_24_0500.jpg,MM,1.0
2,Z80A_2019_04_24_0510.jpg,MM,3.0
3,Z92A_2019_04_24_0510.jpg,MM,4.0
4,Z17A_2019_04_24_0510.jpg,MM,8.0
5,Z71A_2019_04_24_0510.jpg,MM,10.0
4,Z37A_2019_04_24_0510.jpg,MM,6.0
3,Z04A_2019_04_24_0510.jpg,MM,4.0
3,Z64A_2019_04_24_0510.jpg,MM,5.0
5,Z23A_2019_04_24_0510.jpg,MM,11.0
5,Z26A_2019_04_24_0510.jpg,MM,11.0
5,Z08A_2019_04_24_0510.jpg,MM,10.0
3,Z91A_2019_04_24_0510.jpg,MM,5.0
4,Z35A_2019_04_24_0510.jpg,MM,6.0
4,Z07A_2019_04_24_0510.jpg,MM,6.0
1,Z63A_2019_04_24_0610.jpg,MM,1.0
1,Z09A_2019_04_24_0610.jpg,MM,1.0
1,Z80A_2019_04_24_0610.jpg,MM,2.0
4,Z92A_2019_04_24_0610.jpg,MM,7.0
4,Z17A_2019_04_24_0610.jpg,MM,7.0
5,Z71A_2019_04_24_0610.jpg,MM,10.0
4,Z37A_2019_04_24_0610.jpg,MM,6.0
3,Z04A_2019_04_24_0610.jpg,MM,4.0
4,Z64A_2019_04_24_0610.jpg,MM,7.0
4,Z25A_2019_04_24_0610.jpg,MM,8.0
4,W04A_2019_04_24_0610.jpg,MM,7.0
6,Z23A_2019_04_24_0610.jpg,MM,12.0
5,Z26A_2019_04_24_0610.jpg,MM,11.0
5,Z08A_2019_04_24_0610.jpg,MM,9.0
3,Z91A_2019_04_24_0610.jpg,MM,5.0
4,Z57A_2019_04_24_0610.jpg,MM,7.0
4,Z29A_2019_04_24_0610.jpg,MM,7.0
4,Z35A_2019_04_24_0610.jpg,MM,6.0
4,Z07A_2019_04_24_0610.jpg,MM,7.0
4,Z59A_2019_04_24_0610.jpg,MM,8.0
5,W04A_2019_04_24_0710.jpg,MM,9.0
6,Z23A_2019_04_24_0710.jpg,MM,13.0
4,Z07A_2019_04_24_0710.jpg,MM,8.0
1,Z63A_2019_04_24_0710.jpg,MM,1.0
1,Z09A_2019_04_24_0710.jpg,MM,1.0
2,Z80A_2019_04_24_0710.jpg,MM,3.0
4,Z92A_2019_04_24_0710.jpg,MM,6.0
4,Z17A_2019_04_24_0710.jpg,MM,6.0
5,Z71A_2019_04_24_0710.jpg,MM,10.0
4,Z37A_2019_04_24_0710.jpg,MM,6.0
2,Z04A_2019_04_24_0710.jpg,MM,3.0
5,Z64A_2019_04_24_0710.jpg,MM,9.0
4,Z25A_2019_04_24_0710.jpg,MM,7.0
6,Z26A_2019_04_24_0710.jpg,MM,12.0
5,Z08A_2019_04_24_0710.jpg,MM,10.0
2,Z91A_2019_04_24_0710.jpg,MM,3.0
4,Z29A_2019_04_24_0710.jpg,MM,7.0
5,Z59A_2019_04_24_0710.jpg,MM,9.0
4,Z35A_2019_04_24_0710.jpg,MM,6.0
1,Z91A_2019_04_24_0810.jpg,MM,2.0
1,Z63A_2019_04_24_0810.jpg,MM,1.0
1,Z09A_2019_04_24_0810.jpg,MM,2.0
2,Z80A_2019_04_24_0810.jpg,MM,3.0
3,Z92A_2019_04_24_0810.jpg,MM,4.0
3,Z17A_2019_04_24_0810.jpg,MM,4.0
5,Z71A_2019_04_24_0810.jpg,MM,10.0
3,Z37A_2019_04_24_0810.jpg,MM,5.0
3,Z04A_2019_04_24_0810.jpg,MM,4.0
5,Z64A_2019_04_24_0810.jpg,MM,10.0
3,Z25A_2019_04_24_0810.jpg,MM,4.0
5,W04A_2019_04_24_0810.jpg,MM,9.0
5,Z23A_2019_04_24_0810.jpg,MM,11.0
6,Z26A_2019_04_24_0810.jpg,MM,12.0
4,Z57A_2019_04_24_0810.jpg,MM,8.0
4,Z29A_2019_04_24_0810.jpg,MM,7.0
4,Z35A_2019_04_24_0810.jpg,MM,7.0
5,Z08A_2019_04_24_0810.jpg,MM,10.0
4,Z07A_2019_04_24_0810.jpg,MM,8.0
5,W04A_2019_04_24_0910.jpg,MM,9.0
4,Z35A_2019_04_24_0910.jpg,MM,8.0
1,Z63A_2019_04_24_0910.jpg,MM,1.0
1,Z09A_2019_04_24_0850.jpg,1.9,2.0
2,Z80A_2019_04_24_0910.jpg,MM,3.0
3,Z92A_2019_04_24_0910.jpg,MM,4.0
3,Z17A_2019_04_24_0910.jpg,MM,5.0
5,Z71A_2019_04_24_0910.jpg,MM,9.0
3,Z37A_2019_04_24_0910.jpg,MM,5.0
2,Z04A_2019_04_24_0910.jpg,MM,3.0
5,Z64A_2019_04_24_0910.jpg,MM,9.0
3,Z25A_2019_04_24_0910.jpg,MM,4.0
6,Z23A_2019_04_24_0910.jpg,MM,13.0
6,Z26A_2019_04_24_0910.jpg,MM,12.0
5,Z08A_2019_04_24_0910.jpg,MM,10.0
2,Z91A_2019_04_24_0910.jpg,MM,3.0
4,Z29A_2019_04_24_0910.jpg,MM,7.0
4,Z57A_2019_04_24_0910.jpg,MM,7.0
5,Z07A_2019_04_24_0910.jpg,MM,9.0
1,Z63A_2019_04_24_1010.jpg,MM,1.0
2,Z09A_2019_04_24_1010.jpg,MM,3.0
2,Z80A_2019_04_24_1010.jpg,MM,3.0
3,Z92A_2019_04_24_1010.jpg,MM,5.0
3,Z17A_2019_04_24_1010.jpg,MM,5.0
5,Z71A_2019_04_24_1010.jpg,MM,9.0
3,Z37A_2019_04_24_1010.jpg,MM,5.0
3,Z04A_2019_04_24_1010.jpg,MM,4.0
4,Z64A_2019_04_24_1010.jpg,MM,7.0
4,Z25A_2019_04_24_1010.jpg,MM,6.0
5,W04A_2019_04_24_1010.jpg,MM,9.0
6,Z23A_2019_04_24_1010.jpg,MM,13.0
6,Z26A_2019_04_24_1010.jpg,MM,12.0
5,Z08A_2019_04_24_1010.jpg,MM,10.0
1,Z91A_2019_04_24_1010.jpg,MM,1.0
1,Z57A_2019_04_24_1010.jpg,MM,1.0
4,Z29A_2019_04_24_1010.jpg,MM,8.0
4,Z07A_2019_04_24_1010.jpg,MM,8.0
4,Z35A_2019_04_24_1010.jpg,MM,8.0
2,Z91A_2019_04_24_1110.jpg,MM,3.0
4,Z35A_2019_04_24_1110.jpg,MM,8.0
1,Z63A_2019_04_24_1110.jpg,MM,1.0
2,Z09A_2019_04_24_1110.jpg,MM,3.0
1,Z80A_2019_04_24_1110.jpg,MM,2.0
3,Z92A_2019_04_24_1110.jpg,MM,5.0
3,Z17A_2019_04_24_1110.jpg,MM,5.0
5,Z71A_2019_04_24_1110.jpg,MM,9.0
3,Z37A_2019_04_24_1110.jpg,MM,5.0
3,Z04A_2019_04_24_1110.jpg,MM,5.0
5,Z64A_2019_04_24_1110.jpg,MM,9.0
3,Z25A_2019_04_24_1110.jpg,MM,4.0
5,W04A_2019_04_24_1110.jpg,MM,9.0
6,Z26A_2019_04_24_1110.jpg,MM,12.0
5,Z08A_2019_04_24_1110.jpg,MM,10.0
4,Z29A_2019_04_24_1110.jpg,MM,8.0
4,Z07A_2019_04_24_1110.jpg,MM,8.0
4,Z59A_2019_04_24_1110.jpg,MM,7.0
6,Z23A_2019_04_24_1110.jpg,MM,13.0
1,Z63A_2019_04_24_1210.jpg,MM,1.0
2,Z09A_2019_04_24_1200.jpg,MM,3.0
1,Z80A_2019_04_24_1210.jpg,MM,2.0
3,Z92A_2019_04_24_1210.jpg,MM,4.0
3,Z17A_2019_04_24_1210.jpg,MM,5.0
4,Z71A_2019_04_24_1210.jpg,MM,7.0
4,Z37A_2019_04_24_1210.jpg,MM,6.0
3,Z04A_2019_04_24_1210.jpg,MM,5.0
5,W04A_2019_04_24_1210.jpg,MM,9.0
6,Z23A_2019_04_24_1210.jpg,MM,13.0
6,Z26A_2019_04_24_1210.jpg,MM,12.0
5,Z08A_2019_04_24_1210.jpg,MM,10.0
3,Z91A_2019_04_24_1210.jpg,MM,5.0
4,Z29A_2019_04_24_1210.jpg,MM,8.0
4,Z07A_2019_04_24_1210.jpg,MM,8.0
4,Z64A_2019_04_24_1210.jpg,MM,8.0
3,Z25A_2019_04_24_1210.jpg,MM,5.0
4,Z35A_2019_04_24_1210.jpg,MM,8.0
3,Z57A_2019_04_24_1210.jpg,MM,5.0
1,Z63A_2019_04_24_1310.jpg,MM,2.0
2,Z09A_2019_04_24_1310.jpg,MM,3.0
4,Z17A_2019_04_24_1310.jpg,MM,6.0
6,Z23A_2019_04_24_1310.jpg,MM,13.0
2,Z80A_2019_04_24_1310.jpg,MM,3.0
3,Z92A_2019_04_24_1310.jpg,MM,4.0
4,Z71A_2019_04_24_1310.jpg,MM,6.0
4,Z37A_2019_04_24_1310.jpg,MM,6.0
3,Z04A_2019_04_24_1310.jpg,MM,5.0
4,Z64A_2019_04_24_1310.jpg,MM,8.0
4,Z25A_2019_04_24_1310.jpg,MM,6.0
5,W04A_2019_04_24_1310.jpg,MM,9.0
6,Z26A_2019_04_24_1310.jpg,MM,12.0
5,Z08A_2019_04_24_1310.jpg,MM,10.0
3,Z91A_2019_04_24_1310.jpg,MM,4.0
3,Z57A_2019_04_24_1310.jpg,MM,4.0
5,Z29A_2019_04_24_1310.jpg,MM,9.0
4,Z07A_2019_04_24_1310.jpg,MM,7.0
4,Z35A_2019_04_24_1310.jpg,MM,7.0
4,Z59A_2019_04_24_1310.jpg,MM,6.0
3,Z91A_2019_04_24_1410.jpg,MM,5.0
1,Z63A_2019_04_24_1410.jpg,MM,2.0
3,Z09A_2019_04_24_1410.jpg,MM,5.0
2,Z80A_2019_04_24_1410.jpg,MM,3.0
3,Z92A_2019_04_24_1410.jpg,MM,5.0
4,Z17A_2019_04_24_1410.jpg,MM,6.0
4,Z71A_2019_04_24_1410.jpg,MM,7.0
4,Z37A_2019_04_24_1410.jpg,MM,6.0
3,Z04A_2019_04_24_1410.jpg,MM,5.0
4,Z64A_2019_04_24_1410.jpg,MM,6.0
3,Z25A_2019_04_24_1410.jpg,MM,5.0
5,W04A_2019_04_24_1410.jpg,MM,9.0
6,Z23A_2019_04_24_1410.jpg,MM,12.0
5,Z26A_2019_04_24_1410.jpg,MM,11.0
5,Z08A_2019_04_24_1410.jpg,MM,10.0
5,Z29A_2019_04_24_1400.jpg,MM,9.0
4,Z07A_2019_04_24_1410.jpg,MM,7.0
4,Z35A_2019_04_24_1410.jpg,MM,7.0
3,Z91A_2019_04_24_1510.jpg,MM,5.0
1,Z63A_2019_04_24_1510.jpg,MM,2.0
2,Z09A_2019_04_24_1510.jpg,MM,3.0
2,Z80A_2019_04_24_1510.jpg,MM,3.0
3,Z92A_2019_04_24_1500.jpg,MM,5.0
4,Z17A_2019_04_24_1510.jpg,MM,6.0
4,Z71A_2019_04_24_1510.jpg,MM,8.0
4,Z37A_2019_04_24_1510.jpg,MM,6.0
3,Z04A_2019_04_24_1510.jpg,MM,5.0
4,Z64A_2019_04_24_1510.jpg,MM,6.0
4,Z25A_2019_04_24_1510.jpg,MM,6.0
5,W04A_2019_04_24_1510.jpg,MM,9.0
5,Z23A_2019_04_24_1510.jpg,MM,9.0
5,Z26A_2019_04_24_1510.jpg,MM,10.0
5,Z08A_2019_04_24_1510.jpg,MM,10.0
3,Z57A_2019_04_24_1510.jpg,MM,5.0
4,Z07A_2019_04_24_1510.jpg,MM,8.0
4,Z35A_2019_04_24_1510.jpg,MM,7.0
1,Z63A_2019_04_24_1610.jpg,MM,2.0
2,Z09A_2019_04_24_1610.jpg,MM,3.0
1,Z80A_2019_04_24_1610.jpg,MM,2.0
4,Z92A_2019_04_24_1610.jpg,MM,6.0
4,Z17A_2019_04_24_1610.jpg,MM,6.0
4,Z71A_2019_04_24_1610.jpg,MM,8.0
4,Z37A_2019_04_24_1610.jpg,MM,6.0
3,Z04A_2019_04_24_1610.jpg,MM,4.0
3,Z64A_2019_04_24_1610.jpg,MM,5.0
3,Z25A_2019_04_24_1610.jpg,MM,5.0
5,W04A_2019_04_24_1610.jpg,MM,9.0
5,Z23A_2019_04_24_1610.jpg,MM,9.0
5,Z26A_2019_04_24_1610.jpg,MM,11.0
5,Z08A_2019_04_24_1610.jpg,MM,10.0
3,Z91A_2019_04_24_1610.jpg,MM,5.0
3,Z57A_2019_04_24_1610.jpg,MM,5.0
4,Z29A_2019_04_24_1610.jpg,MM,8.0
4,Z07A_2019_04_24_1610.jpg,MM,8.0
4,Z35A_2019_04_24_1610.jpg,MM,7.0
5,Z26A_2019_04_24_1710.jpg,MM,10.0
4,Z91A_2019_04_24_1710.jpg,MM,6.0
5,Z29A_2019_04_24_1710.jpg,MM,9.0
4,Z35A_2019_04_24_1710.jpg,MM,7.0
1,Z63A_2019_04_24_1710.jpg,MM,2.0
1,Z09A_2019_04_24_1710.jpg,MM,2.0
1,Z80A_2019_04_24_1710.jpg,MM,1.0
4,Z92A_2019_04_24_1710.jpg,MM,6.0
4,Z17A_2019_04_24_1710.jpg,MM,7.0
5,Z71A_2019_04_24_1710.jpg,MM,9.0
4,Z37A_2019_04_24_1710.jpg,MM,6.0
3,Z04A_2019_04_24_1710.jpg,MM,4.0
1,Z64A_2019_04_24_1710.jpg,MM,2.0
3,Z25A_2019_04_24_1710.jpg,MM,5.0
5,W04A_2019_04_24_1710.jpg,MM,9.0
4,Z23A_2019_04_24_1710.jpg,MM,8.0
5,Z08A_2019_04_24_1710.jpg,MM,10.0
3,Z57A_2019_04_24_1710.jpg,MM,5.0
4,Z07A_2019_04_24_1710.jpg,MM,7.0
1,Z64A_2019_04_24_1810.jpg,MM,1.0
5,Z08A_2019_04_24_1810.jpg,MM,9.0
4,Z29A_2019_04_24_1810.jpg,MM,8.0
4,Z35A_2019_04_24_1810.jpg,MM,7.0
1,Z63A_2019_04_24_1810.jpg,MM,1.0
1,Z09A_2019_04_24_1810.jpg,MM,2.0
1,Z80A_2019_04_24_1810.jpg,MM,2.0
3,Z92A_2019_04_24_1810.jpg,MM,5.0
4,Z17A_2019_04_24_1810.jpg,MM,6.0
5,Z71A_2019_04_24_1810.jpg,MM,9.0
3,Z37A_2019_04_24_1810.jpg,MM,5.0
3,Z04A_2019_04_24_1810.jpg,MM,5.0
3,Z25A_2019_04_24_1810.jpg,MM,5.0
5,W04A_2019_04_24_1810.jpg,MM,9.0
4,Z91A_2019_04_24_1810.jpg,MM,6.0
4,Z23A_2019_04_24_1810.jpg,MM,8.0
5,Z26A_2019_04_24_1810.jpg,MM,11.0
4,Z07A_2019_04_24_1810.jpg,MM,7.0
4,Z59A_2019_04_24_1710.jpg,MM,7.0
5,Z26A_2019_04_24_1900.jpg,MM,9.0
4,Z29A_2019_04_24_1910.jpg,MM,8.0
1,Z63A_2019_04_24_1910.jpg,MM,1.0
2,Z09A_2019_04_24_1910.jpg,MM,3.0
1,Z80A_2019_04_24_1910.jpg,MM,2.0
3,Z92A_2019_04_24_1900.jpg,MM,5.0
4,Z17A_2019_04_24_1910.jpg,MM,7.0
5,Z71A_2019_04_24_1910.jpg,MM,10.0
3,Z37A_2019_04_24_1910.jpg,MM,5.0
0,Z64A_2019_04_24_1910.jpg,MM,0.0
3,Z25A_2019_04_24_1910.jpg,MM,4.0
5,W04A_2019_04_24_1900.jpg,MM,10.0
5,Z23A_2019_04_24_1910.jpg,MM,9.0
5,Z08A_2019_04_24_1910.jpg,MM,9.0
3,Z91A_2019_04_24_1910.jpg,MM,5.0
3,Z57A_2019_04_24_1910.jpg,MM,4.0
4,Z07A_2019_04_24_1910.jpg,MM,8.0
4,Z35A_2019_04_24_1910.jpg,MM,8.0
3,Z04A_2019_04_24_1910.jpg,MM,5.0
1,Z63A_2019_04_24_2010.jpg,MM,1.0
1,Z09A_2019_04_24_2010.jpg,MM,2.0
1,Z80A_2019_04_24_2010.jpg,MM,2.0
4,Z92A_2019_04_24_2010.jpg,MM,6.0
4,Z17A_2019_04_24_2010.jpg,MM,7.0
5,Z71A_2019_04_24_2010.jpg,MM,10.0
3,Z37A_2019_04_24_2010.jpg,MM,5.0
3,Z04A_2019_04_24_2010.jpg,MM,4.0
3,Z64A_2019_04_24_2010.jpg,MM,5.0
2,Z25A_2019_04_24_2010.jpg,MM,3.0
5,W04A_2019_04_24_2010.jpg,MM,10.0
4,Z23A_2019_04_24_2010.jpg,MM,8.0
4,Z26A_2019_04_24_2010.jpg,MM,7.0
3,Z91A_2019_04_24_2010.jpg,MM,4.0
2,Z57A_2019_04_24_2010.jpg,MM,3.0
4,Z29A_2019_04_24_2010.jpg,MM,7.0
4,Z07A_2019_04_24_2010.jpg,MM,7.0
4,Z35A_2019_04_24_2010.jpg,MM,6.0
3,Z91A_2019_04_24_2110.jpg,MM,4.0
4,Z29A_2019_04_24_2110.jpg,MM,7.0
1,Z63A_2019_04_24_2110.jpg,MM,1.0
1,Z09A_2019_04_24_2110.jpg,MM,2.0
1,Z80A_2019_04_24_2110.jpg,MM,2.0
4,Z17A_2019_04_24_2110.jpg,MM,7.0
5,Z71A_2019_04_24_2110.jpg,MM,10.0
4,Z37A_2019_04_24_2110.jpg,MM,6.0
2,Z04A_2019_04_24_2110.jpg,MM,3.0
4,Z64A_2019_04_24_2110.jpg,MM,6.0
2,Z25A_2019_04_24_2110.jpg,MM,3.0
5,W04A_2019_04_24_2110.jpg,MM,10.0
4,Z23A_2019_04_24_2110.jpg,MM,7.0
4,Z26A_2019_04_24_2100.jpg,MM,7.0
2,Z57A_2019_04_24_2110.jpg,MM,3.0
4,Z35A_2019_04_24_2110.jpg,MM,6.0
4,Z07A_2019_04_24_2110.jpg,MM,7.0
4,Z59A_2019_04_24_2110.jpg,MM,6.0
5,W04A_2019_04_24_2210.jpg,MM,10.0
4,Z26A_2019_04_24_2210.jpg,MM,7.0
5,Z08A_2019_04_24_2210.jpg,MM,11.0
4,Z29A_2019_04_24_2210.jpg,MM,7.0
4,Z35A_2019_04_24_2210.jpg,MM,6.0
1,Z63A_2019_04_24_2210.jpg,MM,2.0
2,Z09A_2019_04_24_2210.jpg,MM,3.0
2,Z80A_2019_04_24_2210.jpg,MM,3.0
4,Z17A_2019_04_24_2210.jpg,MM,8.0
5,Z71A_2019_04_24_2210.jpg,MM,9.0
4,Z37A_2019_04_24_2210.jpg,MM,6.0
2,Z04A_2019_04_24_2210.jpg,MM,3.0
3,Z64A_2019_04_24_2210.jpg,MM,5.0
1,Z25A_2019_04_24_2210.jpg,MM,1.0
5,Z23A_2019_04_24_2210.jpg,MM,11.0
2,Z57A_2019_04_24_2210.jpg,MM,3.0
4,Z07A_2019_04_24_2210.jpg,MM,6.0
3,Z91A_2019_04_24_2210.jpg,MM,4.0
4,Z59A_2019_04_24_2210.jpg,MM,7.0
5,W04A_2019_04_24_2310.jpg,MM,10.0
6,Z23A_2019_04_24_2310.jpg,MM,12.0
6,Z08A_2019_04_24_2310.jpg,MM,12.0
4,Z35A_2019_04_24_2310.jpg,MM,6.0
1,Z63A_2019_04_24_2310.jpg,MM,2.0
2,Z09A_2019_04_24_2310.jpg,MM,3.0
1,Z80A_2019_04_24_2310.jpg,MM,2.0
2,Z92A_2019_04_24_2310.jpg,MM,3.0
4,Z17A_2019_04_24_2310.jpg,MM,7.0
5,Z71A_2019_04_24_2310.jpg,MM,9.0
4,Z37A_2019_04_24_2310.jpg,MM,6.0
3,Z04A_2019_04_24_2310.jpg,MM,4.0
3,Z64A_2019_04_24_2310.jpg,MM,4.0
2,Z25A_2019_04_24_2310.jpg,MM,3.0
4,Z26A_2019_04_24_2310.jpg,MM,7.0
2,Z91A_2019_04_24_2310.jpg,MM,3.0
4,Z29A_2019_04_24_2310.jpg,MM,8.0
0,Z57A_2019_04_24_2310.jpg,MM,0.0
4,Z07A_2019_04_24_2310.jpg,MM,6.0
4,Z26A_2019_04_25_0010.jpg,MM,6.0
1,Z91A_2019_04_25_0010.jpg,MM,2.0
3,Z07A_2019_04_25_0010.jpg,MM,5.0
1,Z63A_2019_04_25_0010.jpg,MM,2.0
1,Z09A_2019_04_25_0010.jpg,MM,2.0
2,Z80A_2019_04_25_0010.jpg,MM,3.0
4,Z17A_2019_04_25_0010.jpg,MM,8.0
4,Z71A_2019_04_25_0010.jpg,MM,8.0
4,Z37A_2019_04_25_0010.jpg,MM,6.0
3,Z04A_2019_04_25_0010.jpg,MM,4.0
2,Z64A_2019_04_25_0010.jpg,MM,3.0
1,Z25A_2019_04_25_0010.jpg,MM,2.0
5,W04A_2019_04_25_0010.jpg,MM,9.0
5,Z23A_2019_04_25_0010.jpg,MM,11.0
6,Z08A_2019_04_25_0010.jpg,MM,12.0
4,Z29A_2019_04_25_0010.jpg,MM,8.0
3,Z35A_2019_04_25_0010.jpg,MM,5.0
1,Z63A_2019_04_25_0110.jpg,MM,2.0
2,Z80A_2019_04_25_0110.jpg,MM,3.0
4,Z17A_2019_04_25_0110.jpg,MM,8.0
5,Z71A_2019_04_25_0100.jpg,MM,9.0
2,Z64A_2019_04_25_0110.jpg,MM,3.0
6,Z08A_2019_04_25_0100.jpg,MM,13.0
1,Z91A_2019_04_25_0110.jpg,MM,1.0
1,Z57A_2019_04_25_0110.jpg,MM,2.0
3,Z35A_2019_04_25_0110.jpg,MM,5.0
2,Z09A_2019_04_25_0110.jpg,MM,3.0
1,Z92A_2019_04_25_0110.jpg,MM,1.0
4,Z37A_2019_04_25_0110.jpg,MM,6.0
3,Z04A_2019_04_25_0110.jpg,MM,5.0
1,Z25A_2019_04_25_0110.jpg,MM,2.0
5,W04A_2019_04_25_0110.jpg,MM,9.0
5,Z23A_2019_04_25_0110.jpg,MM,11.0
4,Z26A_2019_04_25_0110.jpg,MM,6.0
4,Z29A_2019_04_25_0110.jpg,MM,8.0
3,Z07A_2019_04_25_0110.jpg,MM,5.0
4,Z59A_2019_04_25_0110.jpg,MM,6.0
3,Z35A_2019_04_25_0210.jpg,MM,4.0
2,Z63A_2019_04_25_0210.jpg,MM,3.0
1,Z09A_2019_04_25_0210.jpg,MM,2.0
2,Z80A_2019_04_25_0210.jpg,MM,3.0
1,Z92A_2019_04_25_0210.jpg,MM,2.0
4,Z17A_2019_04_25_0210.jpg,MM,7.0
5,Z71A_2019_04_25_0210.jpg,MM,9.0
4,Z37A_2019_04_25_0210.jpg,MM,6.0
3,Z04A_2019_04_25_0210.jpg,MM,5.0
2,Z64A_2019_04_25_0210.jpg,MM,3.0
1,Z25A_2019_04_25_0210.jpg,MM,2.0
5,W04A_2019_04_25_0210.jpg,MM,9.0
6,Z23A_2019_04_25_0210.jpg,MM,12.0
3,Z26A_2019_04_25_0210.jpg,MM,5.0
6,Z08A_2019_04_25_0210.jpg,MM,13.0
0,Z91A_2019_04_25_0210.jpg,MM,0.0
4,Z29A_2019_04_25_0210.jpg,MM,8.0
3,Z07A_2019_04_25_0210.jpg,MM,5.0
4,Z59A_2019_04_25_0210.jpg,MM,6.0
