PictureName,WindSpeed(m/s),WaveHeight(m/s),BeaufortForce
Z17A_2019_04_26_1310.jpg,3.0,MM,2
Z41A_2019_04_26_1310.jpg,8.0,MM,4
Z25A_2019_04_26_1310.jpg,9.0,MM,5
W04A_2019_04_26_1310.jpg,5.0,MM,3
Z23A_2019_04_26_1310.jpg,2.0,MM,1
Z26A_2019_04_26_1310.jpg,8.0,MM,4
Z35A_2019_04_26_1310.jpg,3.0,MM,2
Z08A_2019_04_26_1410.jpg,8.0,MM,4
Z07A_2019_04_26_1410.jpg,3.0,MM,2
Z59A_2019_04_26_1410.jpg,6.0,MM,4
Z35A_2019_04_26_1410.jpg,3.0,MM,2
Z63A_2019_04_26_1410.jpg,7.0,MM,4
Z24A_2019_04_26_1410.jpg,4.0,MM,3
Z94A_2019_04_26_1410.jpg,6.0,MM,4
Z09A_2019_04_26_1410.jpg,3.0,MM,2
Z80A_2019_04_26_1410.jpg,3.0,MM,2
Z92A_2019_04_26_1410.jpg,5.0,MM,3
Z17A_2019_04_26_1410.jpg,4.0,MM,3
Z71A_2019_04_26_1410.jpg,8.0,MM,4
Z41A_2019_04_26_1410.jpg,8.0,MM,4
Z37A_2019_04_26_1410.jpg,8.0,MM,4
Z04A_2019_04_26_1410.jpg,8.0,MM,4
Z64A_2019_04_26_1410.jpg,9.0,MM,5
Z25A_2019_04_26_1410.jpg,10.0,MM,5
W04A_2019_04_26_1410.jpg,5.0,MM,3
Z23A_2019_04_26_1410.jpg,1.0,MM,1
Z26A_2019_04_26_1410.jpg,9.0,MM,5
Z91A_2019_04_26_1410.jpg,0.0,MM,0
Z29A_2019_04_26_1410.jpg,9.0,MM,5
Z25A_2019_04_26_1510.jpg,8.0,MM,4
Z08A_2019_04_26_1510.jpg,8.0,MM,4
Z29A_2019_04_26_1510.jpg,9.0,MM,5
Z07A_2019_04_26_1510.jpg,3.0,MM,2
Z35A_2019_04_26_1510.jpg,3.0,MM,2
Z63A_2019_04_26_1510.jpg,9.0,MM,5
Z24A_2019_04_26_1510.jpg,5.0,MM,3
Z94A_2019_04_26_1510.jpg,6.0,MM,4
Z80A_2019_04_26_1510.jpg,2.0,MM,1
Z92A_2019_04_26_1500.jpg,5.0,MM,3
Z17A_2019_04_26_1510.jpg,3.0,MM,2
Z71A_2019_04_26_1510.jpg,8.0,MM,4
Z41A_2019_04_26_1510.jpg,8.0,MM,4
Z37A_2019_04_26_1510.jpg,8.0,MM,4
Z04A_2019_04_26_1510.jpg,8.0,MM,4
Z64A_2019_04_26_1510.jpg,11.0,MM,5
W04A_2019_04_26_1510.jpg,5.0,MM,3
Z23A_2019_04_26_1510.jpg,0.0,MM,0
Z26A_2019_04_26_1510.jpg,7.0,MM,4
Z91A_2019_04_26_1510.jpg,0.0,MM,0
Z59A_2019_04_26_1510.jpg,8.0,MM,4
Z09A_2019_04_26_1510.jpg,3.0,MM,2
Z57A_2019_04_26_1510.jpg,3.0,MM,2
Z71A_2019_04_26_1610.jpg,7.0,MM,4
Z41A_2019_04_26_1610.jpg,8.0,MM,4
Z37A_2019_04_26_1610.jpg,8.0,MM,4
Z04A_2019_04_26_1610.jpg,8.0,MM,4
Z25A_2019_04_26_1610.jpg,3.0,MM,2
W04A_2019_04_26_1610.jpg,6.0,MM,4
Z26A_2019_04_26_1610.jpg,8.0,MM,4
Z91A_2019_04_26_1610.jpg,1.0,MM,1
Z29A_2019_04_26_1610.jpg,8.0,MM,4
Z35A_2019_04_26_1610.jpg,4.0,MM,3
Z63A_2019_04_26_1610.jpg,9.0,MM,5
Z24A_2019_04_26_1610.jpg,5.0,MM,3
Z94A_2019_04_26_1610.jpg,5.0,MM,3
Z09A_2019_04_26_1610.jpg,4.0,MM,3
Z80A_2019_04_26_1610.jpg,2.0,MM,1
Z92A_2019_04_26_1610.jpg,5.0,MM,3
Z17A_2019_04_26_1610.jpg,2.0,MM,1
Z64A_2019_04_26_1610.jpg,12.0,MM,6
Z23A_2019_04_26_1610.jpg,0.0,MM,0
Z08A_2019_04_26_1610.jpg,8.0,MM,4
Z07A_2019_04_26_1610.jpg,5.0,MM,3
Z57A_2019_04_26_1610.jpg,1.0,MM,1
W04A_2019_04_26_1710.jpg,6.0,MM,4
Z23A_2019_04_26_1710.jpg,1.0,MM,1
Z08A_2019_04_26_1710.jpg,8.0,MM,4
Z91A_2019_04_26_1710.jpg,0.0,MM,0
Z29A_2019_04_26_1710.jpg,8.0,MM,4
Z63A_2019_04_26_1710.jpg,11.0,MM,5
Z24A_2019_04_26_1710.jpg,5.0,MM,3
Z94A_2019_04_26_1710.jpg,5.0,MM,3
Z09A_2019_04_26_1710.jpg,4.0,MM,3
Z80A_2019_04_26_1710.jpg,2.0,MM,1
Z92A_2019_04_26_1700.jpg,4.0,MM,3
Z17A_2019_04_26_1710.jpg,2.0,MM,1
Z71A_2019_04_26_1710.jpg,7.0,MM,4
Z41A_2019_04_26_1710.jpg,8.0,MM,4
Z37A_2019_04_26_1710.jpg,8.0,MM,4
Z04A_2019_04_26_1710.jpg,8.0,MM,4
Z64A_2019_04_26_1710.jpg,13.0,MM,6
Z25A_2019_04_26_1710.jpg,4.0,MM,3
Z26A_2019_04_26_1710.jpg,8.0,MM,4
Z07A_2019_04_26_1710.jpg,6.0,MM,4
Z35A_2019_04_26_1710.jpg,5.0,MM,3
Z59A_2019_04_26_1710.jpg,8.0,MM,4
Z26A_2019_04_26_1810.jpg,7.0,MM,4
Z08A_2019_04_26_1810.jpg,8.0,MM,4
Z91A_2019_04_26_1810.jpg,2.0,MM,1
Z29A_2019_04_26_1810.jpg,8.0,MM,4
Z07A_2019_04_26_1810.jpg,6.0,MM,4
Z63A_2019_04_26_1810.jpg,11.0,MM,5
Z24A_2019_04_26_1810.jpg,4.0,MM,3
Z94A_2019_04_26_1810.jpg,5.0,MM,3
Z09A_2019_04_26_1810.jpg,3.0,MM,2
Z92A_2019_04_26_1810.jpg,4.0,MM,3
Z17A_2019_04_26_1810.jpg,0.0,MM,0
Z71A_2019_04_26_1810.jpg,7.0,MM,4
Z41A_2019_04_26_1810.jpg,8.0,MM,4
Z37A_2019_04_26_1810.jpg,7.0,MM,4
Z04A_2019_04_26_1810.jpg,8.0,MM,4
Z64A_2019_04_26_1810.jpg,13.0,MM,6
Z25A_2019_04_26_1810.jpg,5.0,MM,3
W04A_2019_04_26_1810.jpg,6.0,MM,4
Z23A_2019_04_26_1810.jpg,0.0,MM,0
Z57A_2019_04_26_1810.jpg,2.0,MM,1
Z35A_2019_04_26_1810.jpg,5.0,MM,3
Z80A_2019_04_26_1810.jpg,2.0,MM,1
Z25A_2019_04_26_1910.jpg,4.0,MM,3
Z07A_2019_04_26_1910.jpg,5.0,MM,3
Z63A_2019_04_26_1910.jpg,10.0,MM,5
Z24A_2019_04_26_1910.jpg,4.0,MM,3
Z94A_2019_04_26_1910.jpg,5.0,MM,3
Z09A_2019_04_26_1910.jpg,3.0,MM,2
Z80A_2019_04_26_1910.jpg,1.0,MM,1
Z92A_2019_04_26_1910.jpg,4.0,MM,3
Z17A_2019_04_26_1910.jpg,1.0,MM,1
Z71A_2019_04_26_1910.jpg,7.0,MM,4
Z37A_2019_04_26_1910.jpg,7.0,MM,4
Z04A_2019_04_26_1910.jpg,8.0,MM,4
Z64A_2019_04_26_1910.jpg,13.0,MM,6
W04A_2019_04_26_1910.jpg,6.0,MM,4
Z23A_2019_04_26_1910.jpg,1.0,MM,1
Z26A_2019_04_26_1910.jpg,6.0,MM,4
Z08A_2019_04_26_1910.jpg,8.0,MM,4
Z91A_2019_04_26_1910.jpg,2.0,MM,1
Z57A_2019_04_26_1910.jpg,1.0,MM,1
Z29A_2019_04_26_1910.jpg,8.0,MM,4
Z35A_2019_04_26_1910.jpg,4.0,MM,3
Z41A_2019_04_26_1910.jpg,8.0,MM,4
Z37A_2019_04_26_2010.jpg,7.0,MM,4
Z04A_2019_04_26_2010.jpg,8.0,MM,4
Z25A_2019_04_26_2010.jpg,5.0,MM,3
W04A_2019_04_26_2010.jpg,7.0,MM,4
Z23A_2019_04_26_2010.jpg,1.0,MM,1
Z26A_2019_04_26_2010.jpg,7.0,MM,4
Z08A_2019_04_26_2010.jpg,8.0,MM,4
Z91A_2019_04_26_2010.jpg,2.0,MM,1
Z29A_2019_04_26_2010.jpg,8.0,MM,4
Z07A_2019_04_26_2010.jpg,3.0,MM,2
Z35A_2019_04_26_2010.jpg,3.0,MM,2
Z63A_2019_04_26_2010.jpg,9.0,MM,5
Z24A_2019_04_26_2010.jpg,5.0,MM,3
Z94A_2019_04_26_2010.jpg,5.0,MM,3
Z09A_2019_04_26_2010.jpg,3.0,MM,2
Z80A_2019_04_26_2010.jpg,1.0,MM,1
Z92A_2019_04_26_2010.jpg,4.0,MM,3
Z17A_2019_04_26_2010.jpg,1.0,MM,1
Z71A_2019_04_26_2010.jpg,7.0,MM,4
Z41A_2019_04_26_2010.jpg,8.0,MM,4
Z64A_2019_04_26_2010.jpg,13.0,MM,6
Z59A_2019_04_26_2010.jpg,7.0,MM,4
Z80A_2019_04_26_2110.jpg,1.0,MM,1
Z37A_2019_04_26_2110.jpg,7.0,MM,4
Z04A_2019_04_26_2110.jpg,8.0,MM,4
Z26A_2019_04_26_2110.jpg,6.0,MM,4
Z91A_2019_04_26_2110.jpg,2.0,MM,1
Z35A_2019_04_26_2110.jpg,3.0,MM,2
Z63A_2019_04_26_2110.jpg,9.0,MM,5
Z24A_2019_04_26_2110.jpg,4.0,MM,3
Z94A_2019_04_26_2110.jpg,5.0,MM,3
Z09A_2019_04_26_2110.jpg,3.0,MM,2
Z92A_2019_04_26_2110.jpg,4.0,MM,3
Z17A_2019_04_26_2110.jpg,0.0,MM,0
Z71A_2019_04_26_2110.jpg,8.0,MM,4
Z41A_2019_04_26_2110.jpg,8.0,MM,4
Z64A_2019_04_26_2110.jpg,11.0,MM,5
Z25A_2019_04_26_2110.jpg,6.0,MM,4
W04A_2019_04_26_2110.jpg,6.0,MM,4
Z29A_2019_04_26_2110.jpg,9.0,MM,5
Z23A_2019_04_26_2110.jpg,1.0,MM,1
Z08A_2019_04_26_2110.jpg,9.0,MM,5
Z07A_2019_04_26_2110.jpg,3.0,MM,2
Z59A_2019_04_26_2110.jpg,6.0,MM,4
W04A_2019_04_26_2210.jpg,7.0,MM,4
Z08A_2019_04_26_2210.jpg,9.0,MM,5
Z91A_2019_04_26_2210.jpg,4.0,MM,3
Z29A_2019_04_26_2210.jpg,9.0,MM,5
Z07A_2019_04_26_2210.jpg,2.0,MM,1
Z35A_2019_04_26_2210.jpg,2.0,MM,1
Z63A_2019_04_26_2210.jpg,8.0,MM,4
Z24A_2019_04_26_2210.jpg,5.0,MM,3
Z94A_2019_04_26_2210.jpg,3.0,MM,2
Z09A_2019_04_26_2210.jpg,3.0,MM,2
Z80A_2019_04_26_2210.jpg,0.0,MM,0
Z92A_2019_04_26_2210.jpg,4.0,MM,3
Z17A_2019_04_26_2210.jpg,2.0,MM,1
Z71A_2019_04_26_2210.jpg,8.0,MM,4
Z41A_2019_04_26_2210.jpg,8.0,MM,4
Z37A_2019_04_26_2210.jpg,8.0,MM,4
Z04A_2019_04_26_2210.jpg,7.0,MM,4
Z64A_2019_04_26_2210.jpg,9.0,MM,5
Z25A_2019_04_26_2210.jpg,7.0,MM,4
Z23A_2019_04_26_2210.jpg,3.0,MM,2
Z26A_2019_04_26_2210.jpg,6.0,MM,4
Z57A_2019_04_26_2210.jpg,3.0,MM,2
Z23A_2019_04_26_2310.jpg,6.0,MM,4
Z26A_2019_04_26_2310.jpg,7.0,MM,4
Z08A_2019_04_26_2310.jpg,10.0,MM,5
Z35A_2019_04_26_2310.jpg,1.0,MM,1
Z63A_2019_04_26_2310.jpg,8.0,MM,4
Z24A_2019_04_26_2310.jpg,5.0,MM,3
Z94A_2019_04_26_2310.jpg,6.0,MM,4
Z09A_2019_04_26_2310.jpg,3.0,MM,2
Z80A_2019_04_26_2310.jpg,1.0,MM,1
Z92A_2019_04_26_2310.jpg,4.0,MM,3
Z17A_2019_04_26_2310.jpg,4.0,MM,3
Z71A_2019_04_26_2310.jpg,8.0,MM,4
Z41A_2019_04_26_2310.jpg,7.0,MM,4
Z37A_2019_04_26_2310.jpg,8.0,MM,4
Z04A_2019_04_26_2310.jpg,8.0,MM,4
Z64A_2019_04_26_2310.jpg,10.0,MM,5
Z25A_2019_04_26_2310.jpg,8.0,MM,4
W04A_2019_04_26_2310.jpg,8.0,MM,4
Z91A_2019_04_26_2310.jpg,4.0,MM,3
Z29A_2019_04_26_2310.jpg,9.0,MM,5
Z07A_2019_04_26_2310.jpg,2.0,MM,1
Z35A_2019_04_27_0010.jpg,1.0,MM,1
Z63A_2019_04_27_0010.jpg,8.0,MM,4
Z24A_2019_04_27_0010.jpg,5.0,MM,3
Z94A_2019_04_27_0010.jpg,5.0,MM,3
Z09A_2019_04_27_0010.jpg,3.0,MM,2
Z80A_2019_04_27_0010.jpg,1.0,MM,1
Z92A_2019_04_27_0010.jpg,5.0,MM,3
Z17A_2019_04_27_0010.jpg,4.0,MM,3
Z71A_2019_04_27_0010.jpg,8.0,MM,4
Z41A_2019_04_27_0010.jpg,8.0,MM,4
Z37A_2019_04_27_0010.jpg,8.0,MM,4
Z04A_2019_04_27_0010.jpg,7.0,MM,4
Z64A_2019_04_27_0010.jpg,8.0,MM,4
Z25A_2019_04_27_0010.jpg,7.0,MM,4
W04A_2019_04_27_0010.jpg,6.0,MM,4
Z23A_2019_04_27_0010.jpg,7.0,MM,4
Z26A_2019_04_27_0010.jpg,5.0,MM,3
Z91A_2019_04_27_0010.jpg,4.0,MM,3
Z29A_2019_04_27_0010.jpg,10.0,MM,5
Z07A_2019_04_27_0010.jpg,2.0,MM,1
Z57A_2019_04_27_0000.jpg,4.0,MM,3
Z91A_2019_04_27_0100.jpg,3.0,MM,2
Z63A_2019_04_27_0110.jpg,8.0,MM,4
Z94A_2019_04_27_0110.jpg,5.0,MM,3
Z09A_2019_04_27_0110.jpg,3.0,MM,2
Z17A_2019_04_27_0110.jpg,5.0,MM,3
Z41A_2019_04_27_0110.jpg,8.0,MM,4
Z37A_2019_04_27_0110.jpg,8.0,MM,4
Z04A_2019_04_27_0110.jpg,8.0,MM,4
Z23A_2019_04_27_0110.jpg,8.0,MM,4
Z57A_2019_04_27_0110.jpg,4.0,MM,3
Z29A_2019_04_27_0110.jpg,10.0,MM,5
Z07A_2019_04_27_0110.jpg,2.0,MM,1
Z35A_2019_04_27_0110.jpg,1.0,MM,1
Z24A_2019_04_27_0110.jpg,5.0,MM,3
Z80A_2019_04_27_0110.jpg,2.0,MM,1
Z92A_2019_04_27_0110.jpg,5.0,MM,3
Z71A_2019_04_27_0110.jpg,7.0,MM,4
Z64A_2019_04_27_0110.jpg,7.0,MM,4
Z25A_2019_04_27_0110.jpg,7.0,MM,4
W04A_2019_04_27_0110.jpg,7.0,MM,4
Z26A_2019_04_27_0110.jpg,6.0,MM,4
Z08A_2019_04_27_0110.jpg,11.0,MM,5
Z29A_2019_04_27_0210.jpg,11.0,MM,5
Z63A_2019_04_27_0210.jpg,8.0,MM,4
Z24A_2019_04_27_0210.jpg,5.0,MM,3
Z94A_2019_04_27_0210.jpg,7.0,MM,4
Z09A_2019_04_27_0210.jpg,3.0,MM,2
Z80A_2019_04_27_0210.jpg,2.0,MM,1
Z92A_2019_04_27_0210.jpg,6.0,MM,4
Z17A_2019_04_27_0210.jpg,5.0,MM,3
Z71A_2019_04_27_0210.jpg,7.0,MM,4
Z41A_2019_04_27_0210.jpg,8.0,MM,4
Z37A_2019_04_27_0210.jpg,8.0,MM,4
Z04A_2019_04_27_0210.jpg,8.0,MM,4
Z64A_2019_04_27_0210.jpg,10.0,MM,5
Z25A_2019_04_27_0210.jpg,5.0,MM,3
Z26A_2019_04_27_0210.jpg,6.0,MM,4
Z23A_2019_04_27_0210.jpg,8.0,MM,4
Z08A_2019_04_27_0210.jpg,10.0,MM,5
Z91A_2019_04_27_0210.jpg,2.0,MM,1
Z57A_2019_04_27_0210.jpg,4.0,MM,3
Z07A_2019_04_27_0210.jpg,2.0,MM,1
Z35A_2019_04_27_0210.jpg,1.0,MM,1
Z59A_2019_04_27_0210.jpg,8.0,MM,4
Z29A_2019_04_27_0310.jpg,10.0,MM,5
Z63A_2019_04_27_0310.jpg,8.0,MM,4
Z24A_2019_04_27_0310.jpg,6.0,MM,4
Z94A_2019_04_27_0310.jpg,6.0,MM,4
Z09A_2019_04_27_0310.jpg,3.0,MM,2
Z80A_2019_04_27_0310.jpg,1.0,MM,1
Z92A_2019_04_27_0310.jpg,6.0,MM,4
Z17A_2019_04_27_0310.jpg,4.0,MM,3
Z71A_2019_04_27_0310.jpg,7.0,MM,4
Z41A_2019_04_27_0310.jpg,8.0,MM,4
Z37A_2019_04_27_0310.jpg,8.0,MM,4
Z04A_2019_04_27_0310.jpg,7.0,MM,4
Z64A_2019_04_27_0310.jpg,10.0,MM,5
Z25A_2019_04_27_0310.jpg,6.0,MM,4
W04A_2019_04_27_0310.jpg,7.0,MM,4
Z23A_2019_04_27_0310.jpg,10.0,MM,5
Z26A_2019_04_27_0310.jpg,7.0,MM,4
Z08A_2019_04_27_0310.jpg,11.0,MM,5
Z91A_2019_04_27_0250.jpg,2.0,0.6,1
Z35A_2019_04_27_0310.jpg,2.0,MM,1
Z07A_2019_04_27_0310.jpg,2.0,MM,1
Z63A_2019_04_27_0410.jpg,8.0,MM,4
Z24A_2019_04_27_0410.jpg,6.0,MM,4
Z94A_2019_04_27_0410.jpg,5.0,MM,3
Z09A_2019_04_27_0410.jpg,3.0,MM,2
Z80A_2019_04_27_0410.jpg,1.0,MM,1
Z92A_2019_04_27_0410.jpg,6.0,MM,4
Z17A_2019_04_27_0410.jpg,4.0,MM,3
Z71A_2019_04_27_0410.jpg,7.0,MM,4
Z41A_2019_04_27_0410.jpg,7.0,MM,4
Z37A_2019_04_27_0410.jpg,7.0,MM,4
Z04A_2019_04_27_0410.jpg,8.0,MM,4
Z64A_2019_04_27_0410.jpg,12.0,MM,6
Z25A_2019_04_27_0410.jpg,10.0,MM,5
W04A_2019_04_27_0410.jpg,8.0,MM,4
Z23A_2019_04_27_0410.jpg,10.0,MM,5
Z26A_2019_04_27_0410.jpg,7.0,MM,4
Z08A_2019_04_27_0410.jpg,11.0,MM,5
Z91A_2019_04_27_0410.jpg,1.0,MM,1
Z29A_2019_04_27_0400.jpg,10.0,MM,5
Z35A_2019_04_27_0410.jpg,1.0,MM,1
Z07A_2019_04_27_0410.jpg,2.0,MM,1
Z26A_2019_04_27_0510.jpg,8.0,MM,4
Z08A_2019_04_27_0510.jpg,10.0,MM,5
Z35A_2019_04_27_0510.jpg,2.0,MM,1
Z63A_2019_04_27_0510.jpg,11.0,MM,5
Z24A_2019_04_27_0500.jpg,6.0,MM,4
Z94A_2019_04_27_0510.jpg,4.0,MM,3
Z09A_2019_04_27_0510.jpg,2.0,MM,1
Z92A_2019_04_27_0510.jpg,6.0,MM,4
Z17A_2019_04_27_0510.jpg,3.0,MM,2
Z71A_2019_04_27_0510.jpg,6.0,MM,4
Z41A_2019_04_27_0510.jpg,8.0,MM,4
Z37A_2019_04_27_0510.jpg,8.0,MM,4
Z04A_2019_04_27_0450.jpg,8.0,1.0,4
Z64A_2019_04_27_0510.jpg,12.0,MM,6
Z25A_2019_04_27_0510.jpg,11.0,MM,5
W04A_2019_04_27_0510.jpg,8.0,MM,4
Z91A_2019_04_27_0510.jpg,2.0,MM,1
Z29A_2019_04_27_0510.jpg,9.0,MM,5
Z80A_2019_04_27_0510.jpg,2.0,MM,1
Z23A_2019_04_27_0510.jpg,9.0,MM,5
Z57A_2019_04_27_0510.jpg,4.0,MM,3
Z07A_2019_04_27_0510.jpg,2.0,MM,1
Z59A_2019_04_27_0410.jpg,7.0,MM,4
Z08A_2019_04_27_0610.jpg,10.0,MM,5
Z63A_2019_04_27_0610.jpg,10.0,MM,5
Z24A_2019_04_27_0610.jpg,6.0,MM,4
Z94A_2019_04_27_0610.jpg,5.0,MM,3
Z09A_2019_04_27_0610.jpg,3.0,MM,2
Z80A_2019_04_27_0610.jpg,3.0,MM,2
Z92A_2019_04_27_0610.jpg,7.0,MM,4
Z17A_2019_04_27_0610.jpg,3.0,MM,2
Z71A_2019_04_27_0610.jpg,7.0,MM,4
Z41A_2019_04_27_0610.jpg,8.0,MM,4
Z37A_2019_04_27_0610.jpg,8.0,MM,4
Z04A_2019_04_27_0610.jpg,7.0,MM,4
Z64A_2019_04_27_0610.jpg,16.0,MM,7
Z25A_2019_04_27_0610.jpg,13.0,MM,6
W04A_2019_04_27_0610.jpg,7.0,MM,4
Z23A_2019_04_27_0610.jpg,9.0,MM,5
Z26A_2019_04_27_0610.jpg,8.0,MM,4
Z91A_2019_04_27_0610.jpg,3.0,MM,2
Z29A_2019_04_27_0610.jpg,10.0,MM,5
Z35A_2019_04_27_0610.jpg,1.0,MM,1
Z07A_2019_04_27_0610.jpg,2.0,MM,1
Z63A_2019_04_27_0710.jpg,10.0,MM,5
Z24A_2019_04_27_0710.jpg,5.0,MM,3
Z94A_2019_04_27_0710.jpg,6.0,MM,4
Z09A_2019_04_27_0710.jpg,4.0,MM,3
Z80A_2019_04_27_0710.jpg,3.0,MM,2
Z92A_2019_04_27_0710.jpg,7.0,MM,4
Z17A_2019_04_27_0700.jpg,3.0,MM,2
Z71A_2019_04_27_0710.jpg,6.0,MM,4
Z41A_2019_04_27_0710.jpg,8.0,MM,4
Z37A_2019_04_27_0710.jpg,8.0,MM,4
Z04A_2019_04_27_0710.jpg,7.0,MM,4
Z64A_2019_04_27_0710.jpg,14.0,MM,6
W04A_2019_04_27_0710.jpg,7.0,MM,4
Z23A_2019_04_27_0710.jpg,8.0,MM,4
Z26A_2019_04_27_0710.jpg,7.0,MM,4
Z08A_2019_04_27_0710.jpg,10.0,MM,5
Z91A_2019_04_27_0710.jpg,4.0,MM,3
Z29A_2019_04_27_0710.jpg,11.0,MM,5
Z35A_2019_04_27_0710.jpg,1.0,MM,1
Z57A_2019_04_27_0710.jpg,4.0,MM,3
Z07A_2019_04_27_0710.jpg,1.0,MM,1
Z59A_2019_04_27_0610.jpg,6.0,MM,4
Z63A_2019_04_27_0810.jpg,10.0,MM,5
Z24A_2019_04_27_0810.jpg,5.0,MM,3
Z94A_2019_04_27_0810.jpg,6.0,MM,4
Z09A_2019_04_27_0810.jpg,3.0,MM,2
Z80A_2019_04_27_0810.jpg,3.0,MM,2
Z92A_2019_04_27_0800.jpg,8.0,MM,4
Z17A_2019_04_27_0810.jpg,2.0,MM,1
Z71A_2019_04_27_0810.jpg,6.0,MM,4
Z41A_2019_04_27_0810.jpg,9.0,MM,5
Z37A_2019_04_27_0810.jpg,7.0,MM,4
Z04A_2019_04_27_0810.jpg,7.0,MM,4
Z64A_2019_04_27_0810.jpg,14.0,MM,6
Z25A_2019_04_27_0810.jpg,10.0,MM,5
W04A_2019_04_27_0810.jpg,8.0,MM,4
Z23A_2019_04_27_0810.jpg,7.0,MM,4
Z26A_2019_04_27_0810.jpg,6.0,MM,4
Z08A_2019_04_27_0810.jpg,9.0,MM,5
Z91A_2019_04_27_0810.jpg,3.0,MM,2
Z57A_2019_04_27_0810.jpg,4.0,MM,3
Z35A_2019_04_27_0810.jpg,2.0,MM,1
Z07A_2019_04_27_0810.jpg,2.0,MM,1
Z26A_2019_04_27_0910.jpg,5.0,MM,3
Z91A_2019_04_27_0910.jpg,2.0,MM,1
Z29A_2019_04_27_0910.jpg,11.0,MM,5
Z63A_2019_04_27_0910.jpg,9.0,MM,5
Z24A_2019_04_27_0910.jpg,5.0,MM,3
Z94A_2019_04_27_0910.jpg,7.0,MM,4
Z09A_2019_04_27_0910.jpg,4.0,MM,3
Z80A_2019_04_27_0910.jpg,4.0,MM,3
Z92A_2019_04_27_0910.jpg,8.0,MM,4
Z17A_2019_04_27_0910.jpg,2.0,MM,1
Z71A_2019_04_27_0910.jpg,5.0,MM,3
Z41A_2019_04_27_0910.jpg,9.0,MM,5
Z37A_2019_04_27_0910.jpg,8.0,MM,4
Z04A_2019_04_27_0910.jpg,6.0,MM,4
Z64A_2019_04_27_0910.jpg,9.0,MM,5
Z25A_2019_04_27_0910.jpg,11.0,MM,5
W04A_2019_04_27_0910.jpg,7.0,MM,4
Z23A_2019_04_27_0910.jpg,6.0,MM,4
Z08A_2019_04_27_0910.jpg,8.0,MM,4
Z59A_2019_04_27_0910.jpg,MM,MM,0
Z35A_2019_04_27_0910.jpg,2.0,MM,1
Z07A_2019_04_27_0910.jpg,2.0,MM,1
Z57A_2019_04_27_0910.jpg,3.0,MM,2
W04A_2019_04_27_1010.jpg,6.0,MM,4
Z07A_2019_04_27_1010.jpg,2.0,MM,1
Z35A_2019_04_27_1010.jpg,2.0,MM,1
Z63A_2019_04_27_1010.jpg,9.0,MM,5
Z24A_2019_04_27_1010.jpg,5.0,MM,3
Z94A_2019_04_27_1010.jpg,6.0,MM,4
Z09A_2019_04_27_1010.jpg,4.0,MM,3
Z80A_2019_04_27_1010.jpg,5.0,MM,3
Z92A_2019_04_27_1010.jpg,7.0,MM,4
Z17A_2019_04_27_1010.jpg,2.0,MM,1
Z71A_2019_04_27_1010.jpg,4.0,MM,3
Z41A_2019_04_27_1010.jpg,8.0,MM,4
Z37A_2019_04_27_1010.jpg,8.0,MM,4
Z04A_2019_04_27_1010.jpg,7.0,MM,4
Z64A_2019_04_27_1010.jpg,11.0,MM,5
Z25A_2019_04_27_1010.jpg,12.0,MM,6
Z23A_2019_04_27_1010.jpg,7.0,MM,4
Z26A_2019_04_27_1010.jpg,6.0,MM,4
Z08A_2019_04_27_1010.jpg,9.0,MM,5
Z91A_2019_04_27_1010.jpg,2.0,MM,1
Z29A_2019_04_27_1010.jpg,10.0,MM,5
Z59A_2019_04_27_1010.jpg,7.0,MM,4
Z35A_2019_04_27_1110.jpg,2.0,MM,1
Z63A_2019_04_27_1110.jpg,8.0,MM,4
Z24A_2019_04_27_1110.jpg,5.0,MM,3
Z94A_2019_04_27_1110.jpg,6.0,MM,4
Z09A_2019_04_27_1110.jpg,3.0,MM,2
Z80A_2019_04_27_1110.jpg,5.0,MM,3
Z92A_2019_04_27_1110.jpg,6.0,MM,4
Z17A_2019_04_27_1110.jpg,2.0,MM,1
Z71A_2019_04_27_1110.jpg,4.0,MM,3
Z41A_2019_04_27_1110.jpg,8.0,MM,4
Z37A_2019_04_27_1110.jpg,8.0,MM,4
Z04A_2019_04_27_1110.jpg,6.0,MM,4
Z64A_2019_04_27_1110.jpg,11.0,MM,5
Z25A_2019_04_27_1110.jpg,13.0,MM,6
W04A_2019_04_27_1110.jpg,6.0,MM,4
Z26A_2019_04_27_1110.jpg,6.0,MM,4
Z91A_2019_04_27_1110.jpg,3.0,MM,2
Z29A_2019_04_27_1110.jpg,11.0,MM,5
Z23A_2019_04_27_1110.jpg,6.0,MM,4
Z08A_2019_04_27_1110.jpg,9.0,MM,5
Z07A_2019_04_27_1110.jpg,2.0,MM,1
Z59A_2019_04_27_1110.jpg,7.0,MM,4
Z08A_2019_04_27_1210.jpg,8.0,MM,4
Z91A_2019_04_27_1210.jpg,3.0,MM,2
Z35A_2019_04_27_1210.jpg,2.0,MM,1
Z63A_2019_04_27_1210.jpg,7.0,MM,4
Z24A_2019_04_27_1210.jpg,5.0,MM,3
Z94A_2019_04_27_1210.jpg,6.0,MM,4
Z09A_2019_04_27_1200.jpg,3.0,MM,2
Z80A_2019_04_27_1210.jpg,5.0,MM,3
Z92A_2019_04_27_1210.jpg,6.0,MM,4
Z17A_2019_04_27_1210.jpg,3.0,MM,2
Z71A_2019_04_27_1210.jpg,3.0,MM,2
